Mean time,Standard deviation
0.00529559,0.012693

Raw measurements

Timestamp,Measurement
4741,0.00441063
4742,0.0548233
4743,0.00269058
4744,0.0020891
4745,0.00165909
4746,0.0016717
4747,0.00162366
4748,0.00164738
4749,0.00164228
4750,0.00168041
4751,0.00215997
4752,0.00173807
4753,0.00166179
4754,0.0519748
4755,0.00167681
4756,0.00166149
4757,0.00169603
4758,0.00164137
4759,0.00158462
4760,0.00162276
4761,0.00171404
4762,0.00165038
4763,0.00163237
4764,0.00215397
4765,0.00197109
4766,0.00185098
4767,0.00168762
4768,0.00164618
4769,0.00225336
4770,0.00165879
4771,0.00163597
4772,0.00174377
4773,0.00173056
4774,0.00163777
4775,0.00168011
4776,0.00167441
4777,0.00152546
4778,0.00166239
4779,0.00178011
4780,0.00168432
4781,0.00176479
4782,0.00170564
4783,0.00163477
4784,0.00164798
4785,0.00181494
4786,0.0017726
4787,0.00166179
4788,0.00163897
4789,0.00161825
4790,0.00161975
4791,0.00165669
4792,0.00161735
4793,0.0515345
4794,0.00437279
4795,0.00421364
4796,0.00433676
4797,0.00381096
4798,0.00399563
4799,0.00217649
4800,0.00210832
4801,0.00164378
4802,0.00169242
4803,0.00164258
4804,0.0016639
4805,0.00164888
4806,0.00165038
4807,0.00165909
4808,0.00157471
4809,0.00164408
4810,0.00164798
4811,0.0526534
4812,0.00557515
4813,0.0023927
4814,0.00191554
4815,0.00163657
4816,0.0016642
4817,0.0515195
4818,0.00376621
4819,0.00422866
4820,0.0546467
4821,0.00429502
4822,0.00414518
4823,0.0035467
4824,0.00387822
4825,0.00370555
4826,0.00488088
4827,0.00196719
4828,0.00192425
4829,0.00163897
4830,0.00170504
4831,0.00173597
4832,0.00162786
4833,0.00172275
4834,0.00168552
4835,0.00161375
4836,0.00163537
4837,0.00159633
4838,0.00193025
4839,0.00167951
4840,0.00164618
4841,0.0523937
4842,0.054584
4843,0.00480671
4844,0.00348274
4845,0.00415749
4846,0.00444276
4847,0.00420734
4848,0.00229991
4849,0.00218339
4850,0.00162816
4851,0.00167951
4852,0.00163116
4853,0.00167501
4854,0.00165309
4855,0.00166239
4856,0.00161165
4857,0.00162095
4858,0.00168762
4859,0.00172666
4860,0.00191704
4861,0.0016678
4862,0.00167411
4863,0.00162996
4864,0.00170203
4865,0.0534903
4866,0.00410133
4867,0.00390645
4868,0.00408362
4869,0.00420343
4870,0.00484515
4871,0.0539317
4872,0.00398122
4873,0.00314311
4874,0.00321699
4875,0.00189602
4876,0.00205217
4877,0.00171615
4878,0.00165459
4879,0.00163477
4880,0.00164978
4881,0.00166029
4882,0.00165038
4883,0.0532792
4884,0.00414638
4885,0.00220201
4886,0.00207919
4887,0.00164047
4888,0.00163086
4889,0.00154979
4890,0.00155129
4891,0.00173116
4892,0.00178431
4893,0.00166179
4894,0.00160954
4895,0.00160024
4896,0.00162696
4897,0.00172065
4898,0.00163146
4899,0.00161465
4900,0.00163897
4901,0.00165609
4902,0.00170233
4903,0.00164828
4904,0.00165218
4905,0.00155519
4906,0.00170413
4907,0.0538149
4908,0.00392176
4909,0.0037551
4910,0.00237648
4911,0.00231822
4912,0.00166089
4913,0.00169423
4914,0.00165579
4915,0.001663
4916,0.00167891
4917,0.052242
4918,0.00162366
4919,0.00164107
4920,0.00167861
4921,0.0527546
4922,0.00421454
4923,0.055005
4924,0.00441964
4925,0.00377252
4926,0.00462684
4927,0.00434487
4928,0.00243023
4929,0.00226868
4930,0.00177801
4931,0.00189031
4932,0.0534345
4933,0.00416319
4934,0.00380105
4935,0.00258218
4936,0.00275905
4937,0.00162186
4938,0.00168942
4939,0.00162936
4940,0.00172996
4941,0.0016681
4942,0.00161255
4943,0.0521489
4944,0.0535816
4945,0.00463254
4946,0.00360286
4947,0.00350616
4948,0.00353289
4949,0.00315573
4950,0.00317344
4951,0.00213595
4952,0.00164348
4953,0.0016726
4954,0.00165369
4955,0.00170744
4956,0.00162966
4957,0.0016708
4958,0.00165579
4959,0.00168642
4960,0.00172786
4961,0.00169483
4962,0.00164107
4963,0.00169332
4964,0.00170894
4965,0.00166149
4966,0.00163777
4967,0.00167981
4968,0.00165008
4969,0.00172455
4970,0.00170263
4971,0.00224766
4972,0.00160654
4973,0.00170053
4974,0.00165218
4975,0.00166269
4976,0.00172275
4977,0.00168041
4978,0.00169182
4979,0.104692
4980,0.00569466
4981,0.00346803
4982,0.00195367
4983,0.00171735
4984,0.00204646
4985,0.00168522
4986,0.00167591
4987,0.00164408
4988,0.00161405
4989,0.00172546
4990,0.0016705
4991,0.00172515
4992,0.0016642
4993,0.00167891
4994,0.00165098
4995,0.00168432
4996,0.00168161
4997,0.00172846
4998,0.00160444
4999,0.0017726
5000,0.0016666
5001,0.00165369
5002,0.00162126
5003,0.00167861
5004,0.00173146
5005,0.00172696
5006,0.00164528
5007,0.00171795
5008,0.00169573
5009,0.00174077
5010,0.00180053
5011,0.00220471
5012,0.00169663
5013,0.00159453
5014,0.00167591
5015,0.00176209
5016,0.00168311
5017,0.00160024
5018,0.00169663
5019,0.00161315
5020,0.00163267
5021,0.00165128
5022,0.00164498
5023,0.00171014
5024,0.00165819
5025,0.00167531
5026,0.00170504
5027,0.00194887
5028,0.0016651
5029,0.00169633
5030,0.00163687
5031,0.00182605
5032,0.00164438
5033,0.00162396
5034,0.00160924
5035,0.00164258
5036,0.00164678
5037,0.001672
5038,0.0536951
5039,0.00400704
5040,0.0043839
5041,0.00288727
5042,0.00261431
5043,0.00169573
5044,0.00162426
5045,0.00161945
5046,0.00164768
5047,0.0016645
5048,0.00164258
5049,0.00164408
5050,0.00164137
5051,0.00170143
5052,0.0016705
5053,0.00165579
5054,0.0016654
5055,0.00163056
5056,0.00164828
5057,0.00169302
5058,0.00169573
5059,0.00165429
5060,0.00176689
5061,0.0519057
5062,0.00445958
5063,0.00430643
5064,0.00244014
5065,0.00246446
5066,0.00165008
5067,0.0016648
5068,0.00165849
5069,0.00153597
5070,0.00206448
5071,0.0523084
5072,0.00421845
5073,0.00393768
5074,0.00336863
5075,0.00210142
5076,0.0016657
5077,0.00166089
5078,0.00162636
5079,0.0537918
5080,0.00421785
5081,0.00341007
5082,0.00246687
5083,0.00162636
5084,0.00165519
5085,0.0016675
5086,0.00178431
5087,0.00163807
5088,0.00165849
5089,0.00161825
5090,0.00167831
5091,0.00167561
5092,0.00162996
5093,0.00168341
5094,0.0017738
5095,0.00161375
5096,0.00154168
5097,0.00165128
5098,0.00165128
5099,0.00169903
5100,0.00172846
5101,0.0016717
5102,0.00165999
5103,0.00161615
5104,0.00178191
5105,0.00164828
5106,0.00164198
5107,0.00164468
5108,0.00171705
5109,0.00180984
5110,0.00171855
5111,0.00164318
5112,0.00182245
5113,0.00168251
5114,0.0524985
5115,0.00402836
5116,0.00393017
5117,0.00247377
5118,0.00236327
5119,0.0521366
5120,0.00165098
5121,0.00466918
5122,0.00349836
5123,0.00231972
5124,0.00185398
5125,0.00167351
5126,0.00164828
5127,0.00170804
5128,0.00165669
5129,0.00167381
5130,0.00165519
5131,0.00162936
5132,0.00168191
5133,0.0016672
5134,0.00169663
5135,0.00168071
5136,0.0016708
5137,0.00163987
5138,0.00164498
5139,0.00194016
5140,0.00163417
5141,0.00167711
5142,0.00159243
5143,0.00158942
5144,0.00168251
5145,0.00164768
5146,0.00165519
5147,0.0015597
5148,0.00168462
5149,0.00193416
5150,0.00168041
5151,0.0016726
5152,0.00186749
5153,0.00163447
5154,0.00169182
5155,0.00163447
5156,0.00164077
5157,0.00165969
5158,0.00169453
5159,0.0016681
5160,0.00163447
5161,0.0016681
5162,0.00164468
5163,0.00164708
5164,0.0015666
5165,0.00162186
5166,0.00162516
5167,0.00165339
5168,0.00161135
5169,0.00164618
5170,0.00158462
5171,0.0015633
5172,0.00186719
5173,0.00158582
5174,0.00162426
5175,0.00166209
5176,0.00164888
5177,0.00161074
5178,0.00157891
5179,0.00157561
5180,0.0015642
5181,0.00165128
5182,0.00172305
5183,0.0680366
5184,0.00180083
5185,0.00191884
5186,0.00170203
5187,0.00155759
5188,0.0015612
5189,0.00161585
5190,0.0015612
5191,0.00157741
5192,0.00163056
5193,0.00163537
5194,0.00161074
5195,0.00164828
5196,0.00164288
5197,0.00164077
5198,0.00161975
5199,0.00166269
5200,0.00169423
5201,0.00165309
5202,0.00167711
5203,0.00161465
5204,0.00157741
5205,0.00163297
5206,0.00157381
5207,0.00154829
5208,0.00161195
5209,0.0016684
5210,0.00190052
5211,0.00165849
5212,0.00158222
5213,0.0515138
5214,0.00168852
5215,0.00199421
5216,0.00165399
5217,0.00165158
5218,0.00164528
5219,0.00160534
5220,0.0016723
5221,0.00165519
5222,0.00168402
5223,0.0016636
5224,0.00164798
5225,0.00161675
5226,0.00168101
5227,0.00160924
5228,0.00157411
5229,0.00162156
5230,0.00169092
5231,0.00167981
5232,0.00203685
5233,0.0016705
5234,0.00164167
5235,0.00168492
5236,0.00165729
5237,0.00167891
5238,0.00175819
5239,0.00164288
5240,0.00190052
5241,0.0016636
5242,0.00161435
5243,0.00170594
5244,0.00169513
5245,0.00160444
5246,0.00157051
5247,0.00160864
5248,0.00162366
5249,0.00189812
5250,0.00172876
5251,0.00181164
5252,0.00180803
5253,0.00162936
5254,0.00169272
5255,0.00180773
5256,0.00198941
5257,0.00181734
5258,0.00194316
5259,0.0018714
5260,0.0019801
5261,0.00171645
5262,0.00176509
5263,0.00168822
5264,0.00175759
5265,0.00194196
5266,0.00170654
5267,0.00235366
5268,0.00169092
5269,0.0017699
5270,0.00179873
5271,0.053139
5272,0.00359505
5273,0.00423917
5274,0.00218039
5275,0.00219691
5276,0.00161885
5277,0.00160924
5278,0.00164648
5279,0.00180954
5280,0.0536948
5281,0.00418932
5282,0.00420944
5283,0.00284523
5284,0.00289838
5285,0.00179812
5286,0.00191554
5287,0.0017732
5288,0.00251641
5289,0.00248939
5290,0.00179933
5291,0.00184107
5292,0.00173987
5293,0.00210472
5294,0.0016717
5295,0.0017687
5296,0.00185188
5297,0.00175368
5298,0.00179933
5299,0.00191614
5300,0.00185398
5301,0.00174948
5302,0.00178161
5303,0.0529639
5304,0.0540389
5305,0.00452084
5306,0.00347073
5307,0.00380645
5308,0.00252362
5309,0.00230501
5310,0.00160984
5311,0.00175999
5312,0.00184827
5313,0.00162065
5314,0.00192395
5315,0.00173386
5316,0.0017723
5317,0.00177891
5318,0.00175789
5319,0.00217138
5320,0.00192034
5321,0.00168011
5322,0.00178491
5323,0.0016648
5324,0.00173867
5325,0.00172906
5326,0.00174798
5327,0.00164948
5328,0.00164858
5329,0.00173446
5330,0.00173146
5331,0.00171494
5332,0.00175458
5333,0.00181614
5334,0.0017729
5335,0.0017768
5336,0.00170654
5337,0.00178972
5338,0.00178311
5339,0.00174107
5340,0.00174888
5341,0.00184407
5342,0.0017762
5343,0.00175819
5344,0.00168011
5345,0.0540254
5346,0.00390615
5347,0.00398602
5348,0.00268788
5349,0.00269809
5350,0.00186449
5351,0.00153808
5352,0.00159003
5353,0.00159663
5354,0.0017705
5355,0.00160984
5356,0.00207559
5357,0.00190082
5358,0.00173807
5359,0.00192094
5360,0.00162246
5361,0.00159693
5362,0.00176449
5363,0.00169513
5364,0.0015663
5365,0.00159093
5366,0.00157891
5367,0.00178281
5368,0.00171284
5369,0.00169693
5370,0.00163267
5371,0.00161765
5372,0.00160114
5373,0.00203926
5374,0.00181104
5375,0.00174377
5376,0.00169332
5377,0.00160684
5378,0.00163116
5379,0.00158222
5380,0.00175969
5381,0.00164348
5382,0.0524606
5383,0.00419623
5384,0.00535323
5385,0.00246717
5386,0.00203715
5387,0.00185698
5388,0.00161975
5389,0.00166059
5390,0.00166149
5391,0.00161014
5392,0.00184017
5393,0.00163777
5394,0.00163507
5395,0.00162156
5396,0.00158762
5397,0.00163597
5398,0.00163267
5399,0.00173116
5400,0.00164167
5401,0.00166119
5402,0.00207109
5403,0.00160024
5404,0.00169783
5405,0.00162846
5406,0.00168492
5407,0.00163807
5408,0.00168762
5409,0.00162786
5410,0.00159663
5411,0.00160114
5412,0.00161074
5413,0.00167561
5414,0.00163837
5415,0.00162276
5416,0.00163537
5417,0.00164408
5418,0.00198671
5419,0.0016675
5420,0.00163537
5421,0.00159003
5422,0.00162276
5423,0.00162246
5424,0.00164918
5425,0.0016663
5426,0.001669
5427,0.00164258
5428,0.00166059
5429,0.00163327
5430,0.052893
5431,0.00348064
5432,0.00345181
5433,0.0031263
5434,0.00174617
5435,0.00178521
5436,0.001669
5437,0.0016705
5438,0.0016681
5439,0.00157681
5440,0.00160954
5441,0.00162666
5442,0.00163177
5443,0.00165549
5444,0.00161735
5445,0.00170263
5446,0.0016702
5447,0.00163777
5448,0.00182245
5449,0.00162846
5450,0.00165309
5451,0.00159663
5452,0.00174497
5453,0.00173657
5454,0.00158462
5455,0.00168522
5456,0.00171795
5457,0.00149994
5458,0.00155429
5459,0.00158642
5460,0.00194977
5461,0.00199151
5462,0.00167531
5463,0.0016711
5464,0.00158432
5465,0.00158522
5466,0.00167711
5467,0.00170113
5468,0.00160024
5469,0.00159243
5470,0.00163237
5471,0.00165639
5472,0.00160504
5473,0.00158912
5474,0.00167681
5475,0.00161315
5476,0.00159933
5477,0.00161525
5478,0.00195457
5479,0.00161735
5480,0.00171675
5481,0.00161225
5482,0.00167351
5483,0.0537365
5484,0.053726
5485,0.00482293
5486,0.00429802
5487,0.00387191
5488,0.00266295
5489,0.00168612
5490,0.00174648
5491,0.00163086
5492,0.0519985
5493,0.00399443
5494,0.00392627
5495,0.00310288
5496,0.00203655
5497,0.00201734
5498,0.00160414
5499,0.0526243
5500,0.0039614
5501,0.00430313
5502,0.00445898
5503,0.00243714
5504,0.00265395
5505,0.00160654
5506,0.00159753
5507,0.00169483
5508,0.00161615
5509,0.00162005
5510,0.00165339
5511,0.00165399
5512,0.0015678
5513,0.00160564
5514,0.00214646
5515,0.00160594
5516,0.00164618
5517,0.00158072
5518,0.00170924
5519,0.00164918
5520,0.00172365
5521,0.0015621
5522,0.00152096
5523,0.00160594
5524,0.00161345
5525,0.00171314
5526,0.0535981
5527,0.00435057
5528,0.00410404
5529,0.00377792
5530,0.0132514
5531,0.0520982
5532,0.00202634
5533,0.00177921
5534,0.00178521
5535,0.0017756
5536,0.00189211
5537,0.0016645
5538,0.00175278
5539,0.00186629
5540,0.00165519
5541,0.0015639
5542,0.001566
5543,0.00168912
5544,0.00161435
5545,0.00164348
5546,0.00155609
5547,0.00158222
5548,0.00159753
5549,0.00159663
5550,0.0519375
5551,0.003856
5552,0.00369024
5553,0.00275604
5554,0.00262632
5555,0.00269809
5556,0.0534504
5557,0.00256296
5558,0.00250771
5559,0.00255845
5560,0.0016639
5561,0.00220982
5562,0.00165158
5563,0.00215667
5564,0.00163207
5565,0.00165249
5566,0.00164348
5567,0.0526096
5568,0.00255065
5569,0.00246567
5570,0.00244314
5571,0.0016648
5572,0.00161765
5573,0.00162456
5574,0.00174678
5575,0.00176299
5576,0.00174858
5577,0.00158762
5578,0.0521504
5579,0.0543002
5580,0.0130848
5581,0.00444516
5582,0.00380525
5583,0.00192845
5584,0.00211253
5585,0.051973
5586,0.00169573
5587,0.00164708
5588,0.00160174
5589,0.00153868
5590,0.00165879
5591,0.00168972
5592,0.00162065
5593,0.00160504
5594,0.00161315
5595,0.00169543
5596,0.00161855
5597,0.00165158
5598,0.00160324
5599,0.00160144
5600,0.0016687
5601,0.00160984
5602,0.00161615
5603,0.0523474
5604,0.00394458
5605,0.00413587
5606,0.0025011
5607,0.00242122
5608,0.00274283
5609,0.0520474
5610,0.004065
5611,0.00373378
5612,0.00461693
5613,0.00217769
5614,0.00196328
5615,0.00160054
5616,0.00174497
5617,0.0538434
5618,0.00408902
5619,0.00412115
5620,0.00329866
5621,0.00235426
5622,0.0015636
5623,0.0015678
5624,0.00162095
5625,0.00161044
5626,0.00162456
5627,0.00163567
5628,0.0532912
5629,0.0039662
5630,0.0033314
5631,0.00391395
5632,0.00287916
5633,0.00224736
5634,0.00165098
5635,0.00158582
5636,0.00165969
5637,0.00153087
5638,0.00159273
5639,0.001563
5640,0.0016675
5641,0.00183506
5642,0.00168732
5643,0.00163537
5644,0.00152096
5645,0.00160084
5646,0.00164588
5647,0.00175969
5648,0.00164708
5649,0.00162756
5650,0.00161195
5651,0.00167981
5652,0.00161735
5653,0.00162546
5654,0.00163987
5655,0.00186119
5656,0.00162216
5657,0.0524705
5658,0.054896
5659,0.00390404
5660,0.00432625
5661,0.00466978
5662,0.00223985
5663,0.00195247
5664,0.00160624
5665,0.00164888
5666,0.00164438
5667,0.0517306
5668,0.00164678
5669,0.00161195
5670,0.00160294
5671,0.00162786
5672,0.0016705
5673,0.00165309
5674,0.00161555
5675,0.0523483
5676,0.00398903
5677,0.0037572
5678,0.00246176
5679,0.00236357
5680,0.00168311
5681,0.00154408
5682,0.00155489
5683,0.00155789
5684,0.00162786
5685,0.00164288
5686,0.00162486
5687,0.00153928
5688,0.00163267
5689,0.00162456
5690,0.0530252
5691,0.00428181
5692,0.0527837
5693,0.00248008
5694,0.00408962
5695,0.00397701
5696,0.00215096
5697,0.00223805
5698,0.00168071
5699,0.00277316
5700,0.0016639
5701,0.00158282
5702,0.00160594
5703,0.0513387
5704,0.00467699
5705,0.00412746
5706,0.00308936
5707,0.00224105
5708,0.00170744
5709,0.00172335
5710,0.00160384
5711,0.00164468
5712,0.00161495
5713,0.00155789
5714,0.00159273
5715,0.00159303
5716,0.00158492
5717,0.00163867
5718,0.00155639
5719,0.00158252
5720,0.00164408
5721,0.00203926
5722,0.00157261
5723,0.00151706
5724,0.0015663
5725,0.00167501
5726,0.053127
5727,0.00233954
5728,0.00195608
5729,0.00192094
5730,0.00160744
5731,0.00162156
5732,0.00175428
5733,0.00167801
5734,0.00178581
5735,0.00154168
5736,0.0015633
5737,0.001563
5738,0.00197079
5739,0.00162516
5740,0.00162186
5741,0.0016648
5742,0.00179212
5743,0.00162726
5744,0.00165279
5745,0.00162186
5746,0.00165879
5747,0.00160564
5748,0.00166209
5749,0.00161014
5750,0.00164858
5751,0.00160114
5752,0.00227798
5753,0.00179752
5754,0.00160054
5755,0.00164498
5756,0.0516838
5757,0.00160024
5758,0.00151706
5759,0.0523348
5760,0.00443525
5761,0.00360196
5762,0.00222994
5763,0.00153327
5764,0.00157351
5765,0.0015636
5766,0.0605342
5767,0.00396771
5768,0.00201794
5769,0.00219631
5770,0.00162606
5771,0.0520931
5772,0.0051094
5773,0.00403287
5774,0.0040638
5775,0.00416319
5776,0.00384399
5777,0.00261581
5778,0.0516865
5779,0.00510069
5780,0.00418331
5781,0.00203205
5782,0.00259089
5783,0.0016648
5784,0.00169603
5785,0.00162636
5786,0.00160594
5787,0.00165669
5788,0.00161315
5789,0.00169603
5790,0.00165128
5791,0.00161105
5792,0.00172035
5793,0.00164318
5794,0.00167981
5795,0.0016687
5796,0.00159093
5797,0.00157441
5798,0.00160624
5799,0.00161135
5800,0.00160474
5801,0.00164918
5802,0.00163717
5803,0.00152426
5804,0.001563
5805,0.0015645
5806,0.00175668
5807,0.00161315
5808,0.00169002
5809,0.00163597
5810,0.0016711
5811,0.0513381
5812,0.0045839
5813,0.0037572
5814,0.00409022
5815,0.00403377
5816,0.00348815
5817,0.0523093
5818,0.00585141
5819,0.00438571
5820,0.00207049
5821,0.00202574
5822,0.00204406
5823,0.0021879
5824,0.00160534
5825,0.0518865
5826,0.00413677
5827,0.00378453
5828,0.00412055
5829,0.00226778
5830,0.00225877
5831,0.00161555
5832,0.00161375
5833,0.00162306
5834,0.00164107
5835,0.00158522
5836,0.0015645
5837,0.00153447
5838,0.00158612
5839,0.00164288
5840,0.00168732
5841,0.0015612
5842,0.00151045
5843,0.00154078
5844,0.00171795
5845,0.00164288
5846,0.00163807
5847,0.00159273
5848,0.00168071
5849,0.0016711
5850,0.00164258
5851,0.00149033
5852,0.00170113
5853,0.0016669
5854,0.0016666
5855,0.00162696
5856,0.0538374
5857,0.00419983
5858,0.00368964
5859,0.00256416
5860,0.00245485
5861,0.00171825
5862,0.00205968
5863,0.00170984
5864,0.0018798
5865,0.00161795
5866,0.0516589
5867,0.00493734
5868,0.0037563
5869,0.00399924
5870,0.00399353
5871,0.00345992
5872,0.00243353
5873,0.00167861
5874,0.00164888
5875,0.00172425
5876,0.00165609
5877,0.0526096
5878,0.00426049
5879,0.00366832
5880,0.00234945
5881,0.00235846
5882,0.0022897
5883,0.00231492
5884,0.00228519
5885,0.00226838
5886,0.0016654
5887,0.00171074
5888,0.00169152
5889,0.00166089
5890,0.00164678
5891,0.00161765
5892,0.00155459
5893,0.00159573
5894,0.00158732
5895,0.0015588
5896,0.00152967
5897,0.00153808
5898,0.001666
5899,0.00162546
5900,0.00170894
5901,0.00180263
5902,0.0016648
5903,0.0015591
5904,0.00161405
5905,0.00169092
5906,0.00167351
5907,0.00168402
5908,0.00159423
5909,0.00154288
5910,0.00154468
5911,0.00167771
5912,0.00161495
5913,0.00170383
5914,0.00159393
5915,0.00167801
5916,0.00156961
5917,0.00158912
5918,0.0015618
5919,0.00161765
5920,0.00158222
5921,0.0521399
5922,0.00194076
5923,0.00182065
5924,0.00167561
5925,0.00162906
5926,0.0521678
5927,0.00428661
5928,0.003547
5929,0.00245335
5930,0.00183206
5931,0.0015651
5932,0.0015669
5933,0.00159633
5934,0.00186149
5935,0.00165489
5936,0.001669
5937,0.00215577
5938,0.00166089
5939,0.00168732
5940,0.00164318
5941,0.00164738
5942,0.0016636
5943,0.00158552
5944,0.00152726
5945,0.00157171
5946,0.00161405
5947,0.00169633
5948,0.00163267
5949,0.0121331
5950,0.00165279
5951,0.00160294
5952,0.00170954
5953,0.00169332
5954,0.00163597
5955,0.00151225
5956,0.00165549
5957,0.00159513
5958,0.00161225
5959,0.00167861
5960,0.00170954
5961,0.0512015
5962,0.00422625
5963,0.0040662
5964,0.00180533
5965,0.052733
5966,0.00494484
5967,0.00444306
5968,0.00268067
5969,0.0537296
5970,0.0544765
5971,0.00419292
5972,0.00371396
5973,0.00343019
5974,0.00255335
5975,0.00178281
5976,0.00152006
5977,0.00168402
5978,0.001566
5979,0.00157261
5980,0.00154048
5981,0.00157081
5982,0.0017753
5983,0.0534041
5984,0.00494424
5985,0.0546725
5986,0.00426349
5987,0.00399143
5988,0.00369414
5989,0.00231312
5990,0.0020888
